id,created_at,updated_at,at_neutral_site,attendance,away_team_outcome,away_team_score,broadcast,clock,clock_secs,daytime,duration,ended_at,home_team_outcome,home_team_score,humidity,interval,interval_number,interval_type,label,name,on,period,period_label,score,score_differential,scoreline,slug,started_at,status,internet_coverage,satellite_coverage,television_coverage,temperature,temperature_unit,timestamp,title,weather_conditions,wind_direction,wind_speed,wind_speed_unit,home_team_id,away_team_id,winning_team_id,season_id,venue_id,home_team_slug,away_team_slug,winning_team_slug,date
c75eda6b-b4c9-44d0-b515-03ad167cd7e1,2017-08-17T10:03:12-04:00,2017-12-24T00:46:20-05:00,NA,17583,win,108,NBCS-CA and 698,00:00,0,FALSE,6720,2017-12-23T23:52:00-05:00,loss,99,NA,Regular Season,NA,regularseason,Spurs vs Kings,"Spurs vs Kings December 23, 2017 at 10:00pm","on December 23, 2017",4,Quarter,108-99,9,Spurs 108 - Kings 99,nba-2017-2018-sa-sac-2017-12-23-2200,2017-12-23T22:00:00-05:00,closed,NA,698,NBCS-CA,NA,NA,1514084400,Spurs vs Kings,NA,NA,NA,NA,1572a867-7efd-4338-9f64-b7b961676f37,ed803cc0-8e6e-4798-b5aa-9eecbc977801,ed803cc0-8e6e-4798-b5aa-9eecbc977801,755c60e7-4bd7-4939-b755-2c2c318ac1f0,93d1426b-a9bb-49ec-98fe-5cd2f3b22d36,nba-sac,nba-sa,nba-sa,2017-12-23
0c5010f6-8670-4349-bea9-de996dcb12fc,2017-08-17T10:03:12-04:00,2017-12-24T00:16:16-05:00,NA,18997,win,95,Sportsnet LA and 691,00:00,0,FALSE,7620,2017-12-23T20:37:00-08:00,loss,92,NA,Regular Season,NA,regularseason,Trail Blazers vs Lakers,"Trail Blazers vs Lakers December 23, 2017 at  6:30pm","on December 23, 2017",4,Quarter,95-92,3,Trail Blazers 95 - Lakers 92,nba-2017-2018-por-lal-2017-12-23-1830,2017-12-23T18:30:00-08:00,closed,NA,691,Sportsnet LA,NA,NA,1514082600,Trail Blazers vs Lakers,NA,NA,NA,NA,ed6fc9b7-bfa2-4f04-a78d-f1876b6b4823,181740b1-0645-421e-aa03-7b01268bd639,181740b1-0645-421e-aa03-7b01268bd639,755c60e7-4bd7-4939-b755-2c2c318ac1f0,093c73fa-ca95-4761-8047-5057a2e4ae9d,nba-lal,nba-por,nba-por,2017-12-23
aadfd545-a38c-4f43-af7c-f4ddce45b182,2017-08-17T10:03:12-04:00,2017-12-23T23:46:16-05:00,NA,16482,win,115,FS-AZ and 686,00:00,0,FALSE,8040,2017-12-23T21:14:00-07:00,loss,106,NA,Regular Season,NA,regularseason,Timberwolves vs Suns,"Timberwolves vs Suns December 23, 2017 at  7:00pm","on December 23, 2017",4,Quarter,115-106,9,Timberwolves 115 - Suns 106,nba-2017-2018-min-pho-2017-12-23-1900,2017-12-23T19:00:00-07:00,closed,NA,686,FS-AZ,NA,NA,1514080800,Timberwolves vs Suns,NA,NA,NA,NA,4163a809-e128-41eb-aae1-e5feb3bbd572,2a8639cf-f27b-49c9-ae4c-16f77c1a2567,2a8639cf-f27b-49c9-ae4c-16f77c1a2567,755c60e7-4bd7-4939-b755-2c2c318ac1f0,98ce32a6-fcb1-4566-b719-19495432c885,nba-pho,nba-min,nba-min,2017-12-23
fd4daaaf-c7d4-48b7-b0c3-bd5251a6336a,2017-08-17T10:03:12-04:00,2017-12-23T23:16:25-05:00,NA,19596,win,96,NBCS-BA and 696,00:00,0,FALSE,7380,2017-12-23T19:33:00-08:00,loss,81,NA,Regular Season,NA,regularseason,Nuggets vs Warriors,"Nuggets vs Warriors December 23, 2017 at  5:30pm","on December 23, 2017",4,Quarter,96-81,15,Nuggets 96 - Warriors 81,nba-2017-2018-den-gs-2017-12-23-1730,2017-12-23T17:30:00-08:00,closed,NA,696,NBCS-BA,NA,NA,1514079000,Nuggets vs Warriors,NA,NA,NA,NA,2a173568-fca6-4891-8c3b-3573547b0b6b,cb0629eb-a7ed-4775-8d2f-3f1929e82311,cb0629eb-a7ed-4775-8d2f-3f1929e82311,755c60e7-4bd7-4939-b755-2c2c318ac1f0,a4288a77-7c9e-4f7b-b472-ab894038d80c,nba-gs,nba-den,nba-den,2017-12-23
4778556a-e1bb-4f27-b91f-5dcdd7e98b0d,2017-08-17T10:03:12-04:00,2017-12-23T22:46:21-05:00,NA,19600,win,109,SUN and 653,00:00,0,FALSE,7380,2017-12-23T22:03:00-05:00,loss,94,NA,Regular Season,NA,regularseason,Pelicans vs Heat,"Pelicans vs Heat December 23, 2017 at  8:00pm","on December 23, 2017",4,Quarter,109-94,15,Pelicans 109 - Heat 94,nba-2017-2018-no-mia-2017-12-23-2000,2017-12-23T20:00:00-05:00,closed,NA,653,SUN,NA,NA,1514077200,Pelicans vs Heat,NA,NA,NA,NA,437c3537-8171-40c6-91ce-f690faf149f9,c29ace8e-5203-4891-b4e1-92f0a62bbced,c29ace8e-5203-4891-b4e1-92f0a62bbced,755c60e7-4bd7-4939-b755-2c2c318ac1f0,6b68dab1-4b8c-4af1-9ab8-1cc5d3cd4891,nba-mia,nba-no,nba-no,2017-12-23
921eb809-9d15-4ab8-a789-dadb1dc88622,2017-08-17T10:03:12-04:00,2017-12-23T22:46:16-05:00,NA,18306,win,103,Sportsnet RM and 683,00:00,0,FALSE,7440,2017-12-23T22:04:00-05:00,loss,89,NA,Regular Season,NA,regularseason,Thunder vs Jazz,"Thunder vs Jazz December 23, 2017 at  8:00pm","on December 23, 2017",4,Quarter,103-89,14,Thunder 103 - Jazz 89,nba-2017-2018-okc-uta-2017-12-23-2000,2017-12-23T20:00:00-05:00,closed,NA,683,Sportsnet RM,NA,NA,1514077200,Thunder vs Jazz,NA,NA,NA,NA,3d25723a-25c7-48b1-9c69-f92ff957a4c8,18e967b2-07e1-473c-8dda-bac32defc28e,18e967b2-07e1-473c-8dda-bac32defc28e,755c60e7-4bd7-4939-b755-2c2c318ac1f0,33f2a024-751e-4f96-bf03-a1cf79137c1d,nba-uta,nba-okc,nba-okc,2017-12-23
e6c15818-6fd6-4624-a7af-0041f5d785ac,2017-08-17T10:03:12-04:00,2017-12-23T23:01:17-05:00,NA,16844,loss,112,FS-TN and 646-2,00:00,0,FALSE,8100,2017-12-23T22:15:00-05:00,win,115,NA,Regular Season,NA,regularseason,Clippers vs Grizzlies,"Clippers vs Grizzlies December 23, 2017 at  8:00pm","on December 23, 2017",4,Quarter,112-115,3,Clippers 112 - Grizzlies 115,nba-2017-2018-lac-mem-2017-12-23-2000,2017-12-23T20:00:00-05:00,closed,NA,646-2,FS-TN,NA,NA,1514077200,Clippers vs Grizzlies,NA,NA,NA,NA,52b6ddeb-ef1e-4146-9170-595c083c35b0,5bf2300f-777b-4caa-9ef3-3fda11f17ad1,52b6ddeb-ef1e-4146-9170-595c083c35b0,755c60e7-4bd7-4939-b755-2c2c318ac1f0,35c673e0-6235-4636-85d1-907b3f040ae3,nba-mem,nba-lac,nba-mem,2017-12-23
4bbc549d-02a2-47b2-8709-da121fbe4e32,2017-08-17T10:03:11-04:00,2017-12-23T22:31:20-05:00,NA,13402,loss,107,FS-SE and 649,00:00,0,FALSE,7920,2017-12-23T21:42:00-05:00,win,112,NA,Regular Season,NA,regularseason,Mavericks vs Hawks,"Mavericks vs Hawks December 23, 2017 at  7:30pm","on December 23, 2017",4,Quarter,107-112,5,Mavericks 107 - Hawks 112,nba-2017-2018-dal-atl-2017-12-23-1930,2017-12-23T19:30:00-05:00,closed,NA,649,FS-SE,NA,NA,1514075400,Mavericks vs Hawks,NA,NA,NA,NA,20901970-53a0-417c-b5b4-832a74148af6,35ded680-b7b1-4cd9-a223-7bc4ab0b77ed,20901970-53a0-417c-b5b4-832a74148af6,755c60e7-4bd7-4939-b755-2c2c318ac1f0,8a526626-5c63-49d4-ada3-1493185822a0,nba-atl,nba-dal,nba-atl,2017-12-23
5a9c896a-e671-45f1-93aa-bb72bf5d1a4f,2017-08-17T10:03:12-04:00,2017-12-23T22:01:21-05:00,NA,18624,loss,92,NBCS-BOS and 630,00:00,0,FALSE,7320,2017-12-23T21:32:00-05:00,win,117,NA,Regular Season,NA,regularseason,Bulls vs Celtics,"Bulls vs Celtics December 23, 2017 at  7:30pm","on December 23, 2017",4,Quarter,92-117,25,Bulls 92 - Celtics 117,nba-2017-2018-chi-bos-2017-12-23-1930,2017-12-23T19:30:00-05:00,closed,NA,630,NBCS-BOS,NA,NA,1514075400,Bulls vs Celtics,NA,NA,NA,NA,1c65bbb6-bd10-4ef6-831a-89050d57fe16,7e670063-ef8d-4356-947b-786a802205bd,1c65bbb6-bd10-4ef6-831a-89050d57fe16,755c60e7-4bd7-4939-b755-2c2c318ac1f0,77d29fa4-0496-43cf-8566-2b0f4d3537c2,nba-bos,nba-chi,nba-bos,2017-12-23
8b93d8b9-59c3-4d54-b9ca-a1929199a345,2017-08-17T10:03:11-04:00,2017-12-23T21:46:15-05:00,NA,17218,loss,103,NBCS-DC+ and 642-1,00:00,0,FALSE,7680,2017-12-23T21:08:00-05:00,win,130,NA,Regular Season,NA,regularseason,Magic vs Wizards,"Magic vs Wizards December 23, 2017 at  7:00pm","on December 23, 2017",4,Quarter,103-130,27,Magic 103 - Wizards 130,nba-2017-2018-orl-was-2017-12-23-1900,2017-12-23T19:00:00-05:00,closed,NA,642-1,NBCS-DC+,NA,NA,1514073600,Magic vs Wizards,NA,NA,NA,NA,f42aa2e5-5f90-4325-8c35-24c780c9756e,c7f2a75a-d6fc-4d6d-b75f-acbfb9a4aeed,f42aa2e5-5f90-4325-8c35-24c780c9756e,755c60e7-4bd7-4939-b755-2c2c318ac1f0,ee681676-26f1-4365-8ec3-217364d47ccd,nba-was,nba-orl,nba-was,2017-12-23
bd5bf528-e565-400b-9ccc-7395ecdabb4d,2017-08-17T10:03:11-04:00,2017-12-23T22:46:23-05:00,NA,17107,loss,119,FS-IN and 671-4,00:00,0,FALSE,8940,2017-12-23T21:29:00-05:00,win,123,NA,Regular Season,NA,regularseason,Nets vs Pacers,"Nets vs Pacers December 23, 2017 at  7:00pm","on December 23, 2017",5,Quarter,119-123,4,Nets 119 - Pacers 123,nba-2017-2018-bk-ind-2017-12-23-1900,2017-12-23T19:00:00-05:00,closed,NA,671-4,FS-IN,NA,NA,1514073600,Nets vs Pacers,NA,NA,NA,NA,88710a85-be5d-429f-b0ba-10a27f1c1d79,84eb19ca-1e66-416f-9e00-90b20fe4bb5e,88710a85-be5d-429f-b0ba-10a27f1c1d79,755c60e7-4bd7-4939-b755-2c2c318ac1f0,7187069f-ba7a-4fb1-bfd3-3ac46aa21586,nba-ind,nba-bk,nba-ind,2017-12-23
c4324b7c-b546-4fb4-a3a3-d8060080d479,2017-08-17T10:03:11-04:00,2017-12-23T21:46:20-05:00,NA,18363,loss,106,FS-SO and 646-1,00:00,0,FALSE,8460,2017-12-23T21:21:00-05:00,win,111,NA,Regular Season,NA,regularseason,Bucks vs Hornets,"Bucks vs Hornets December 23, 2017 at  7:00pm","on December 23, 2017",4,Quarter,106-111,5,Bucks 106 - Hornets 111,nba-2017-2018-mil-cha-2017-12-23-1900,2017-12-23T19:00:00-05:00,closed,NA,646-1,FS-SO,NA,NA,1514073600,Bucks vs Hornets,NA,NA,NA,NA,68b04d26-12c3-4e06-8ae0-5bab39686213,1bc89428-fb96-49cb-aae0-f6bf07a482a1,68b04d26-12c3-4e06-8ae0-5bab39686213,755c60e7-4bd7-4939-b755-2c2c318ac1f0,12fc20c3-a849-4916-852e-410806125adf,nba-cha,nba-mil,nba-cha,2017-12-23
dd33e161-0f50-4b27-8bbc-a9f848ae4a71,2017-08-17T10:03:11-04:00,2017-12-23T19:46:16-05:00,NA,19800,loss,86,TCN-PH,00:00,0,TRUE,8160,2017-12-23T19:16:00-05:00,win,102,NA,Regular Season,NA,regularseason,76ers vs Raptors,"76ers vs Raptors December 23, 2017 at  5:00pm","on December 23, 2017",4,Quarter,86-102,16,76ers 86 - Raptors 102,nba-2017-2018-phi-tor-2017-12-23-1700,2017-12-23T17:00:00-05:00,closed,NA,NA,TCN-PH,NA,NA,1514066400,76ers vs Raptors,NA,NA,NA,NA,4d457218-ccdf-45cf-8f07-2d7ee7b5032c,3d81c773-7502-4799-a2a4-61d0669207e4,4d457218-ccdf-45cf-8f07-2d7ee7b5032c,755c60e7-4bd7-4939-b755-2c2c318ac1f0,5b32d0b9-7e6f-4751-9f8b-c4f7b2feefa3,nba-tor,nba-phi,nba-tor,2017-12-23
a64297a3-fb2f-42c5-9770-2cfcf24bd300,2017-08-17T10:03:11-04:00,2017-12-23T01:37:10-05:00,NA,19596,loss,106,"ESPN, 206, and WatchESPN",00:00,0,FALSE,8220,2017-12-22T21:47:00-08:00,win,113,NA,Regular Season,NA,regularseason,Lakers vs Warriors,"Lakers vs Warriors December 22, 2017 at  7:30pm","on December 22, 2017",4,Quarter,106-113,7,Lakers 106 - Warriors 113,nba-2017-2018-lal-gs-2017-12-22-1930,2017-12-22T19:30:00-08:00,closed,WatchESPN,206,ESPN,NA,NA,1513999800,Lakers vs Warriors,NA,NA,NA,NA,2a173568-fca6-4891-8c3b-3573547b0b6b,ed6fc9b7-bfa2-4f04-a78d-f1876b6b4823,2a173568-fca6-4891-8c3b-3573547b0b6b,755c60e7-4bd7-4939-b755-2c2c318ac1f0,a4288a77-7c9e-4f7b-b472-ab894038d80c,nba-gs,nba-lal,nba-gs,2017-12-22
47a8e9f4-d1ff-4815-898c-9ce18cf50341,2017-08-17T10:03:11-04:00,2017-12-23T00:52:11-05:00,NA,19473,win,102,NBCS-NW,00:00,0,FALSE,7200,2017-12-22T21:00:00-08:00,loss,85,NA,Regular Season,NA,regularseason,Nuggets vs Trail Blazers,"Nuggets vs Trail Blazers December 22, 2017 at  7:00pm","on December 22, 2017",4,Quarter,102-85,17,Nuggets 102 - Trail Blazers 85,nba-2017-2018-den-por-2017-12-22-1900,2017-12-22T19:00:00-08:00,closed,NA,NA,NBCS-NW,NA,NA,1513998000,Nuggets vs Trail Blazers,NA,NA,NA,NA,181740b1-0645-421e-aa03-7b01268bd639,cb0629eb-a7ed-4775-8d2f-3f1929e82311,cb0629eb-a7ed-4775-8d2f-3f1929e82311,755c60e7-4bd7-4939-b755-2c2c318ac1f0,40f7a71f-aa9f-4cb8-bb77-6d3e9dcc341d,nba-por,nba-den,nba-den,2017-12-22
73901427-ebda-4cfe-a9d7-8c22ad1c0a00,2017-08-17T10:03:11-04:00,2017-12-22T23:07:10-05:00,NA,18203,loss,117,FS-OK and 675,00:00,0,FALSE,8280,2017-12-22T21:18:00-06:00,win,120,NA,Regular Season,NA,regularseason,Hawks vs Thunder,"Hawks vs Thunder December 22, 2017 at  7:00pm","on December 22, 2017",4,Quarter,117-120,3,Hawks 117 - Thunder 120,nba-2017-2018-atl-okc-2017-12-22-1900,2017-12-22T19:00:00-06:00,closed,NA,675,FS-OK,NA,NA,1513990800,Hawks vs Thunder,NA,NA,NA,NA,18e967b2-07e1-473c-8dda-bac32defc28e,20901970-53a0-417c-b5b4-832a74148af6,18e967b2-07e1-473c-8dda-bac32defc28e,755c60e7-4bd7-4939-b755-2c2c318ac1f0,4e8a76f6-618f-4a8d-a13d-187fe220eb11,nba-okc,nba-atl,nba-okc,2017-12-22
8a6560b1-2ae6-4164-ac42-ec7e3baa66dd,2017-08-17T10:03:11-04:00,2017-12-22T22:37:12-05:00,NA,17018,loss,104,FS-WI and 669,00:00,0,FALSE,7440,2017-12-22T21:04:00-06:00,win,109,NA,Regular Season,NA,regularseason,Hornets vs Bucks,"Hornets vs Bucks December 22, 2017 at  7:00pm","on December 22, 2017",4,Quarter,104-109,5,Hornets 104 - Bucks 109,nba-2017-2018-cha-mil-2017-12-22-1900,2017-12-22T19:00:00-06:00,closed,NA,669,FS-WI,NA,NA,1513990800,Hornets vs Bucks,NA,NA,NA,NA,1bc89428-fb96-49cb-aae0-f6bf07a482a1,68b04d26-12c3-4e06-8ae0-5bab39686213,1bc89428-fb96-49cb-aae0-f6bf07a482a1,755c60e7-4bd7-4939-b755-2c2c318ac1f0,5fba1be0-309a-4ce3-8103-0c7942db5971,nba-mil,nba-cha,nba-mil,2017-12-22
cee21c29-1210-432f-b396-3b93e7065c00,2017-08-17T10:03:11-04:00,2017-12-22T23:07:11-05:00,NA,18055,win,128,"ESPN, 206, and WatchESPN",00:00,0,FALSE,8820,2017-12-22T21:27:00-06:00,loss,118,NA,Regular Season,NA,regularseason,Clippers vs Rockets,"Clippers vs Rockets December 22, 2017 at  7:00pm","on December 22, 2017",4,Quarter,128-118,10,Clippers 128 - Rockets 118,nba-2017-2018-lac-hou-2017-12-22-1900,2017-12-22T19:00:00-06:00,closed,WatchESPN,206,ESPN,NA,NA,1513990800,Clippers vs Rockets,NA,NA,NA,NA,52084e2c-8311-47d7-9157-12dadbfb0f41,5bf2300f-777b-4caa-9ef3-3fda11f17ad1,5bf2300f-777b-4caa-9ef3-3fda11f17ad1,755c60e7-4bd7-4939-b755-2c2c318ac1f0,7238d11b-f7e4-46df-bfb5-517e1603a387,nba-hou,nba-lac,nba-lac,2017-12-22
ee280160-a570-401c-a7bf-f239a4573d58,2017-08-17T10:03:11-04:00,2017-12-22T22:37:17-05:00,NA,19600,loss,101,SUN and 653,00:00,0,FALSE,7320,2017-12-22T22:02:00-05:00,win,113,NA,Regular Season,NA,regularseason,Mavericks vs Heat,"Mavericks vs Heat December 22, 2017 at  8:00pm","on December 22, 2017",4,Quarter,101-113,12,Mavericks 101 - Heat 113,nba-2017-2018-dal-mia-2017-12-22-2000,2017-12-22T20:00:00-05:00,closed,NA,653,SUN,NA,NA,1513990800,Mavericks vs Heat,NA,NA,NA,NA,437c3537-8171-40c6-91ce-f690faf149f9,35ded680-b7b1-4cd9-a223-7bc4ab0b77ed,437c3537-8171-40c6-91ce-f690faf149f9,755c60e7-4bd7-4939-b755-2c2c318ac1f0,6b68dab1-4b8c-4af1-9ab8-1cc5d3cd4891,nba-mia,nba-dal,nba-mia,2017-12-22
39870cc9-50ba-4e74-8a6d-5b472e408428,2017-08-17T10:03:11-04:00,2017-12-22T22:07:11-05:00,NA,15589,loss,84,YES and 631,00:00,0,FALSE,7200,2017-12-22T21:30:00-05:00,win,119,NA,Regular Season,NA,regularseason,Wizards vs Nets,"Wizards vs Nets December 22, 2017 at  7:30pm","on December 22, 2017",4,Quarter,84-119,35,Wizards 84 - Nets 119,nba-2017-2018-was-bk-2017-12-22-1930,2017-12-22T19:30:00-05:00,closed,NA,631,YES,NA,NA,1513989000,Wizards vs Nets,NA,NA,NA,NA,84eb19ca-1e66-416f-9e00-90b20fe4bb5e,f42aa2e5-5f90-4325-8c35-24c780c9756e,84eb19ca-1e66-416f-9e00-90b20fe4bb5e,755c60e7-4bd7-4939-b755-2c2c318ac1f0,08b8f9ec-e89d-49a8-99ad-cccfa26d9157,nba-bk,nba-was,nba-bk,2017-12-22
5785370d-9d5a-4123-a638-ace89009951d,2017-08-17T10:03:11-04:00,2017-12-22T21:52:12-05:00,NA,18846,win,111,FS-FL and 654,00:00,0,FALSE,7860,2017-12-22T21:11:00-05:00,loss,97,NA,Regular Season,NA,regularseason,Pelicans vs Magic,"Pelicans vs Magic December 22, 2017 at  7:00pm","on December 22, 2017",4,Quarter,111-97,14,Pelicans 111 - Magic 97,nba-2017-2018-no-orl-2017-12-22-1900,2017-12-22T19:00:00-05:00,closed,NA,654,FS-FL,NA,NA,1513987200,Pelicans vs Magic,NA,NA,NA,NA,c7f2a75a-d6fc-4d6d-b75f-acbfb9a4aeed,c29ace8e-5203-4891-b4e1-92f0a62bbced,c29ace8e-5203-4891-b4e1-92f0a62bbced,755c60e7-4bd7-4939-b755-2c2c318ac1f0,16de67d0-3946-40a4-890f-31bbf17a1ba7,nba-orl,nba-no,nba-no,2017-12-22
f3fbc92d-8198-4924-8776-d7c8727bfda9,2017-08-17T10:03:11-04:00,2017-12-22T21:52:21-05:00,NA,16922,loss,101,FS-DET and 663,00:00,0,FALSE,7440,2017-12-22T21:04:00-05:00,win,104,NA,Regular Season,NA,regularseason,Knicks vs Pistons,"Knicks vs Pistons December 22, 2017 at  7:00pm","on December 22, 2017",4,Quarter,101-104,3,Knicks 101 - Pistons 104,nba-2017-2018-ny-det-2017-12-22-1900,2017-12-22T19:00:00-05:00,closed,NA,663,FS-DET,NA,NA,1513987200,Knicks vs Pistons,NA,NA,NA,NA,a93b4a16-d3ac-4dd0-9f3f-e556626eb498,d0e50d36-35cc-454b-a2b3-d56b2cbc029d,a93b4a16-d3ac-4dd0-9f3f-e556626eb498,755c60e7-4bd7-4939-b755-2c2c318ac1f0,057fb224-e5db-49dd-bd87-5bbc6946657c,nba-det,nba-ny,nba-det,2017-12-22
f1a8b787-101e-4c30-8a3d-78d8b4000930,2017-08-17T10:03:11-04:00,2017-12-22T01:14:33-05:00,NA,18306,loss,89,TNT and 245,00:00,0,FALSE,8220,2017-12-22T00:47:00-05:00,win,100,NA,Regular Season,NA,regularseason,Spurs vs Jazz,"Spurs vs Jazz December 21, 2017 at 10:30pm","on December 21, 2017",4,Quarter,89-100,11,Spurs 89 - Jazz 100,nba-2017-2018-sa-uta-2017-12-21-2230,2017-12-21T22:30:00-05:00,closed,NA,245,TNT,NA,NA,1513913400,Spurs vs Jazz,NA,NA,NA,NA,3d25723a-25c7-48b1-9c69-f92ff957a4c8,ed803cc0-8e6e-4798-b5aa-9eecbc977801,3d25723a-25c7-48b1-9c69-f92ff957a4c8,755c60e7-4bd7-4939-b755-2c2c318ac1f0,33f2a024-751e-4f96-bf03-a1cf79137c1d,nba-uta,nba-sa,nba-uta,2017-12-21
1c613d34-59c0-439a-81c8-df4bcdd15650,2017-08-17T10:03:11-04:00,2017-12-21T23:59:31-05:00,NA,16339,loss,95,FS-AZ and 686,00:00,0,FALSE,7680,2017-12-21T21:08:00-07:00,win,97,NA,Regular Season,NA,regularseason,Grizzlies vs Suns,"Grizzlies vs Suns December 21, 2017 at  7:00pm","on December 21, 2017",4,Quarter,95-97,2,Grizzlies 95 - Suns 97,nba-2017-2018-mem-pho-2017-12-21-1900,2017-12-21T19:00:00-07:00,closed,NA,686,FS-AZ,NA,NA,1513908000,Grizzlies vs Suns,NA,NA,NA,NA,4163a809-e128-41eb-aae1-e5feb3bbd572,52b6ddeb-ef1e-4146-9170-595c083c35b0,4163a809-e128-41eb-aae1-e5feb3bbd572,755c60e7-4bd7-4939-b755-2c2c318ac1f0,98ce32a6-fcb1-4566-b719-19495432c885,nba-pho,nba-mem,nba-pho,2017-12-21
dad43396-bdce-40cc-9a90-84fc4dc670a7,2017-08-17T10:03:11-04:00,2017-12-21T22:59:32-05:00,NA,19812,loss,93,TNT and 245,00:00,0,FALSE,8340,2017-12-21T22:19:00-05:00,win,102,NA,Regular Season,NA,regularseason,Celtics vs Knicks,"Celtics vs Knicks December 21, 2017 at  8:00pm","on December 21, 2017",4,Quarter,93-102,9,Celtics 93 - Knicks 102,nba-2017-2018-bos-ny-2017-12-21-2000,2017-12-21T20:00:00-05:00,closed,NA,245,TNT,NA,NA,1513904400,Celtics vs Knicks,NA,NA,NA,NA,d0e50d36-35cc-454b-a2b3-d56b2cbc029d,1c65bbb6-bd10-4ef6-831a-89050d57fe16,d0e50d36-35cc-454b-a2b3-d56b2cbc029d,755c60e7-4bd7-4939-b755-2c2c318ac1f0,6806a7ba-ed86-40b4-8575-79ba78539390,nba-ny,nba-bos,nba-ny,2017-12-21
6f2e722f-2490-4685-ab63-ad43f2dd6c27,2017-08-17T10:03:11-04:00,2017-12-21T21:44:34-05:00,NA,20562,loss,112,FS-OH and 660,00:00,0,FALSE,7560,2017-12-21T21:06:00-05:00,win,115,NA,Regular Season,NA,regularseason,Bulls vs Cavaliers,"Bulls vs Cavaliers December 21, 2017 at  7:00pm","on December 21, 2017",4,Quarter,112-115,3,Bulls 112 - Cavaliers 115,nba-2017-2018-chi-cle-2017-12-21-1900,2017-12-21T19:00:00-05:00,closed,NA,660,FS-OH,NA,NA,1513900800,Bulls vs Cavaliers,NA,NA,NA,NA,a9abb922-3a47-4d37-9250-2e5224a2b58a,7e670063-ef8d-4356-947b-786a802205bd,a9abb922-3a47-4d37-9250-2e5224a2b58a,755c60e7-4bd7-4939-b755-2c2c318ac1f0,5cb4cd32-07d3-4b43-84a8-649104164bc5,nba-cle,nba-chi,nba-cle,2017-12-21
c138bee7-eea0-471a-9b59-baa8b04396e8,2017-08-17T10:03:11-04:00,2017-12-21T21:44:39-05:00,NA,20680,win,114,NBCS-PH,00:00,0,FALSE,8400,2017-12-21T21:20:00-05:00,loss,109,NA,Regular Season,NA,regularseason,Raptors vs 76ers,"Raptors vs 76ers December 21, 2017 at  7:00pm","on December 21, 2017",4,Quarter,114-109,5,Raptors 114 - 76ers 109,nba-2017-2018-tor-phi-2017-12-21-1900,2017-12-21T19:00:00-05:00,closed,NA,NA,NBCS-PH,NA,NA,1513900800,Raptors vs 76ers,NA,NA,NA,NA,3d81c773-7502-4799-a2a4-61d0669207e4,4d457218-ccdf-45cf-8f07-2d7ee7b5032c,4d457218-ccdf-45cf-8f07-2d7ee7b5032c,755c60e7-4bd7-4939-b755-2c2c318ac1f0,45212a60-6e60-47a4-ae7a-603a87ea734a,nba-phi,nba-tor,nba-tor,2017-12-21
06b8f9c3-fd19-4d6f-ac84-90b68c097ff1,2017-08-17T10:03:11-04:00,2017-12-21T01:15:09-05:00,NA,17151,loss,95,PRIME and 693,00:00,0,FALSE,7500,2017-12-20T21:35:00-08:00,win,108,NA,Regular Season,NA,regularseason,Suns vs Clippers,"Suns vs Clippers December 20, 2017 at  7:30pm","on December 20, 2017",4,Quarter,95-108,13,Suns 95 - Clippers 108,nba-2017-2018-pho-lac-2017-12-20-1930,2017-12-20T19:30:00-08:00,closed,NA,693,PRIME,NA,NA,1513827000,Suns vs Clippers,NA,NA,NA,NA,5bf2300f-777b-4caa-9ef3-3fda11f17ad1,4163a809-e128-41eb-aae1-e5feb3bbd572,5bf2300f-777b-4caa-9ef3-3fda11f17ad1,755c60e7-4bd7-4939-b755-2c2c318ac1f0,093c73fa-ca95-4761-8047-5057a2e4ae9d,nba-lac,nba-pho,nba-lac,2017-12-20
31234f92-87ee-432b-bec8-95dc419aae23,2017-08-17T10:03:11-04:00,2017-12-21T01:45:08-05:00,NA,19596,loss,84,NBA TV and 216,00:00,0,FALSE,8040,2017-12-20T21:44:00-08:00,win,97,NA,Regular Season,NA,regularseason,Grizzlies vs Warriors,"Grizzlies vs Warriors December 20, 2017 at  7:30pm","on December 20, 2017",4,Quarter,84-97,13,Grizzlies 84 - Warriors 97,nba-2017-2018-mem-gs-2017-12-20-1930,2017-12-20T19:30:00-08:00,closed,NA,216,NBA TV,NA,NA,1513827000,Grizzlies vs Warriors,NA,NA,NA,NA,2a173568-fca6-4891-8c3b-3573547b0b6b,52b6ddeb-ef1e-4146-9170-595c083c35b0,2a173568-fca6-4891-8c3b-3573547b0b6b,755c60e7-4bd7-4939-b755-2c2c318ac1f0,a4288a77-7c9e-4f7b-b472-ab894038d80c,nba-gs,nba-mem,nba-gs,2017-12-20
